"id","release_id","title","url","style"
25993,5538,"Cari Lekebusch - Collage","https://www.youtube.com/watch?v=lFFRiN8XkCU","Techno"
26272,5648,"AUTONATION - SIT ON THE BASS   1991","https://www.youtube.com/watch?v=hwpMLuSW-0w","Techno"
26310,5661,"Sixteen Souls - Late Night Jam","https://www.youtube.com/watch?v=3u2J4ybDC20","Deep House"
27515,5947,"Deep Blue - The Helicopter Tune (Rennie Pilgrem Tribal Remix)","https://www.youtube.com/watch?v=_ql8fyV_u5k","Drum n Bass"
27536,5958,"Kyan and Nico - CTRL","https://www.youtube.com/watch?v=oy9E5pw_sDo","Drum n Bass"
27593,5967,"Aquasky - Control","https://www.youtube.com/watch?v=J7bPKsOovA8","Drum n Bass"
27981,6049,"Justin Berkovi - Sustained Buxom Mad Chips ( Daze Maxim Remix )","https://www.youtube.com/watch?v=2GiBOpqhIY4","Techno"
28492,6175,"Stuck (Safety Scissors Remix)","https://www.youtube.com/watch?v=ze-HN-inL7k","IDM"
28492,6175,"Stuck (Safety Scissors Remix)","https://www.youtube.com/watch?v=ze-HN-inL7k","Minimal"
28492,6175,"Stuck (Safety Scissors Remix)","https://www.youtube.com/watch?v=ze-HN-inL7k","Techno"
28551,6184,"David Holmes -  My Mate Paul [1998] HQ HD","https://www.youtube.com/watch?v=6Vsfj5eA0lI","Breakbeat"
28551,6184,"David Holmes -  My Mate Paul [1998] HQ HD","https://www.youtube.com/watch?v=6Vsfj5eA0lI","Downtempo"
28551,6184,"David Holmes -  My Mate Paul [1998] HQ HD","https://www.youtube.com/watch?v=6Vsfj5eA0lI","Big Beat"
28618,6198,"Silverlining - Spannered In Dub [Wrong ‎– Wrong 004]","https://www.youtube.com/watch?v=D7bgP6s4Ib8","Deep House"
28618,6198,"Silverlining - Spannered In Dub [Wrong ‎– Wrong 004]","https://www.youtube.com/watch?v=D7bgP6s4Ib8","Tech House"
28752,6223,"Love Can't Turn Around (Inkzic Remix) - Farley Jackmaster ft. Darryl Pandy","https://www.youtube.com/watch?v=tKbby6NiXK4","House"
29131,6273,"Consolidated - Consolidated! Adorno Strength Mix","https://www.youtube.com/watch?v=8T_rg42eKVM","Industrial"
29131,6273,"Consolidated - Consolidated! Adorno Strength Mix","https://www.youtube.com/watch?v=8T_rg42eKVM","Conscious"
29273,6303,"Q Project - Night Moves (Original Mix)","https://www.youtube.com/watch?v=cFPzUVUkc78","Drum n Bass"
29273,6303,"Q Project - Night Moves (Original Mix)","https://www.youtube.com/watch?v=cFPzUVUkc78","Jungle"
29273,6303,"Q Project - Night Moves (Original Mix)","https://www.youtube.com/watch?v=cFPzUVUkc78","Breakbeat"
